"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Jeff","Overall, I think the Soil Moisture Meter, 4-in-1 Soil pH Tester is a great tool for any gardener. It is easy to use and provides accurate readings, which can help you to keep your plants healthy and thriving. The meter is also affordable and durable, making it a great value for the price.Here are my observations about the meter:Easy to use: The Soil Moisture Meter, 4-in-1 Soil pH Tester is very easy to use. Simply insert the probe into the soil and wait for the reading to appear on the display. The meter has four different modes: soil moisture, pH, nutrients, and light.Consistent readings: The Soil Moisture Meter, 4-in-1 Soil pH Tester provides consistent readings from test to test.Affordable: The Soil Moisture Meter, 4-in-1 Soil pH Tester is very affordable and a great value for the features it offers.Durable: The Soil Moisture Meter, 4-in-1 Soil pH Tester is made of durable materials and is designed to withstand the elements. I have been using the meter for several months now and it has held up well.If you are looking for a simple, affordable, and accurate way to test the soil in your garden, I highly recommend the Soil Moisture Meter, 4-in-1 Soil pH Tester.","Verified Purchase","Reviewed in the United States on 10 June 2023","4.2 out of 5 stars"
"12","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Justaguy","Decent price and does a lot more than just tell you moisture. I like it.","Verified Purchase","Reviewed in Canada on 17 February 2024","5.0 out of 5 stars"
"13","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","David Chaulk","this item did not correctly show moist. plant was watered and the soil certainly moist but it showed as dry on all but one plant that was soaked due to accidental over watering. I cant rely on this to let me know plants need to be watered Prob was in far enough and tried it several times all with the same results","Verified Purchase","Reviewed in Canada on 23 February 2024","5.0 out of 5 stars"
"14","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Richard","I really liked it at first, but it stopped working after a while. I was already outside of my returns period, so sadly had to trash the device. - Update: I reached out to the seller and they offered me a refund.","Verified Purchase","Reviewed in the United States on 3 November 2023","1.0 out of 5 stars"
"15","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Grizzlyss","The meter works fairly well for most things bot not for pH. The pH scale goes from 1 to 7, so if your try to see if you pH is anywhere  between 5 and 7, good luck getting any accuracy. We were only worried between 6 and 7, and you can't tell if it's 6.5 or 7. So we returned it for a meter with a digital pH meter so we can have some resemblance of accuracy, so we can control the pH of out gardens so we can get more vegetables out of out garden for winter storage and canning.","Verified Purchase","Reviewed in Canada on 28 June 2023","3.0 out of 5 stars"
"16","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Gavinsntx","This is my third moisture meter I have purchased in a year. The others have 2 prongs and this one has one large prong. The ones with the 2 prongs are very flimsy and break after about 2 months. This one has one large sturdy prong that you insert into soil. The other thing is it’s much easier to read because the head tilts so you don’t have to get down on the ground to see it. Highly recommend this moisture meter!","Verified Purchase","Reviewed in the United States on 31 December 2022","3.0 out of 5 stars"
"17","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","MFH Strange","A very nice little tool, easy to read and easy to use.  Great to be able to tell if that plant really needs water or not!  I am hopeful the death rate of plants in our home will start going down in the weeks and months to come!Purchased by me, for me!Thanks.","Verified Purchase","Reviewed in Canada on 3 September 2023","5.0 out of 5 stars"
"18","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","michael stutz","This product works well and is easy to use. I am terrible with plants, but this is helped a lot.","Verified Purchase","Reviewed in the United States on 4 February 2024","5.0 out of 5 stars"
"19","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","1keypurcahser","Medium quality product, works as described.","Verified Purchase","Reviewed in Canada on 15 January 2024","5.0 out of 5 stars"
"20","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","John","This is NOT a paid or sponsored review (although I wouldn’t mind testing products for honest reviews). I bought this with my own money to try and give my own opinion.I bought this not expecting much, but I figured why not give it a try and see how it performs. Right out of the box it is surprisingly built well enough that I don’t feel like it’s going to break anytime soon although time will tell. It comes in a cheap box from China but it is packaged well to where it will not get banged around in shipping. When I first put this meter to the test I was surprised that the readings are pretty close to what the actual condition of the soil is. The light meter function works well in the sun. I was kind of bummed to see it will not work with my grow lights (it states this in the instructions but I tested anyway). The moisture feature is pretty accurate I first measured bone dry soil and it was accurate so I gradually added water and kept checking and the meter registered exactly what I was seeing. The nutrient function seems to be reading pretty accurate for what I believe to be in the soil but I’m skeptical of this I will have to do further testing on this function and compare with other meters and report back on this one. The PH function works as accurate as the other functions. I started with alkaline soil PH 7 and stuck the probe in and it registered it with no problem. I then started adding PH down (hydroponic ACID) to the water and added it to the soil. The meter registered the PH as acidic PH 3 which is accurate compared to digital PH meter and PH solution. Overall I’m impressed. This is a nice little meter for everyday gardening and to get an idea of how your soil and plants are doing. I wouldn’t use just this meter on prized plants and rely only on this meter but it is definitely worth having on hand.If this company has other products I would be willing to try the other products as well to see how they perform as well as recommend this product to friends.","Verified Purchase","Reviewed in the United States on 12 September 2022","4.0 out of 5 stars"
"21","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Anthony","Works good and let's you know the nuts level in the soil which is good. Wish it tested with artificial light but still everything else works good with it so I recommend this product! Get 1 you'll like it!","Verified Purchase","Reviewed in the United States on 10 February 2024","4.2 out of 5 stars"
"22","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Anthony","I adore how it matches my decor... I love this awesome lil gadget. If you're a chronic plant killer like me, this is your new friend & your plants may even stick around a bit longer as a way of saying thank you😀 It's tilt feature is marvelous but I do wish I could just leave it in the pot and forget about rather than clean and put aside nicely everytime. Of course this is pure black thumb preference...no judging. My plants are alive and thriving now that I don't drown them.","Verified Purchase","Reviewed in Canada on 27 November 2023","5.0 out of 5 stars"
"23","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Amanda","The stem is so thick that it is difficult to push into the ground unless it is already quite wet.  Would recommend a thinner stronger Moisture Meter for rocky or clay soil.","Verified Purchase","Reviewed in the United States on 11 November 2023","5.0 out of 5 stars"
"24","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","gtodan","I use for my lawn. Some of my lawn is doing great, other areas not thriving. The measurements taken using this seems to match up to what I am seeing.Areas not thriving, ph is high and nutrient level low. Areas doing well have correct ph and decent nutrient reading.Helped me treat lawn as zones and hit with fertilizer a little heavier in some areas with lower nutrient levelYou will want to ensure that soil has some moisture to get accurate readings as it needs moisture to conduct signalI suspect this will save me money on lawn fertilizer over time. Once I get a baseline, I will know it's time to fertilize when I see reading dropThe ph reading seems fairly sensitive and although I don't have a control to compare it to. It seems to match up to what I am seeing in how well the grass is growing.From the directions, you should not pour or rinse with water. Wipe it with a towel and don't rinse it. I think if you leave in a pot, sensors will corrode and I will loose accuracy. Definitely don't want to water your plant while sensor is in pot.I was trying to figure out if it has battery or is solar powered or maybe powered by sensor electrodes. From what I can tell, there is no battery unless it is sealed inside with no cover.","Verified Purchase","Reviewed in the United States on 29 August 2023","4.0 out of 5 stars"
"25","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","RM","Used the little sand paper it came with and all but won't read any of the 4 metrics. Off to buy another brand.","Verified Purchase","Reviewed in the United States on 24 February 2024","4.0 out of 5 stars"
"26","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Q","Updated review:I previously gave this item 2 stars because the moisture reader stopped working. Later I realized that the packaging included a small piece of sandpaper and instructions to lightly sand the sensor if it stopped working. I'm not sure now where I put the sensory, so I don't know for sure that it would have helped, but I'm adding 2 stars based on the assumption that it would have.Original review:I bought this mainly for the moisture reader, since other reviews indicated that the other functions may not work well. The moisture reader was great at first and helped me stop over watering my majesty, but stopped working after 2 months. It now sits on ""dry"" all the time, even right after watering.","Verified Purchase","Reviewed in the United States on 19 June 2023","5.0 out of 5 stars"
"27","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Megan M.","This meter is ok for larger plants but the probe is too thick for my liking.  I have another that’s much thinner. I’ll probably bin this one and just stick with the original.  I really don’t like this one at all.","Verified Purchase","Reviewed in Canada on 31 December 2023","3.0 out of 5 stars"
"28","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Angie","It works well and seems accurate as tested against meters I already had. It tests 4 different things but the slider button is tiny and a little hard to make sure you're testing what you think you are. Head tilts which is nice. Probe is thick and sometimes you need to push hard.","Verified Purchase","Reviewed in the United States on 22 September 2023","4.0 out of 5 stars"
"29","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Brad","This piece is light years better than the cheap ones.  For instance, on the cheap green ones you find at your local hardware store would barely move the needle in my blueberry patch.  I had done everything I could think of to get the PH down but the meter wouldn't move.  I got one of these and made the same tests and discovered PH of between 4.0 and 5.5.  Holy Cow!  I was validated!  Yeah, I like this thing.  However, don't leave it outside to get rained on.  It's not water proof.  I had to take mine apart to clear out the moisture.  It's doable, but just ensure you don't NEED to do it.","Verified Purchase","Reviewed in the United States on 21 October 2023","3.0 out of 5 stars"
"30","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","A. Smith","Its fine, as described. Cons: probe is huge leaves a big hole in the soil. It takes a couple minutes to get a moisture reading. Not good for small pots unless you stand there and hold it. Otherwise, the top-heavy meter will tip the pot.  It doesn't appear to measure any amount of indirect/ambient sunlight. I've tried to measure the degree of indirect light in areas of a sunny room, trying to keep low light plants from burning. However, it only reacts to full sun near the window or in a beam of light, in which case it springs to the highest number. I found no way to measure degrees of light between full sun and darkness. Maybe its scientifically impossible with such a simple meter, but if thats the case, then its useless and they just shouldn't include it.. I haven't tried the PH or nutrient meters","Verified Purchase","Reviewed in the United States on 22 March 2023","4.0 out of 5 stars"
"31","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","VanWyck","Love this product. Had some yellowing of leaves on our aspen trees, lilac bushes etc... used the moisture meter to help us try to determine our issue. The meter read that the P H levels were absolutely none. Went to nursery got what was needed to bring up the nutrients and PH levels in the ground. Our trees, bushes,lawn and garden are starting to look healthy again.","Verified Purchase","Reviewed in the United States on 21 August 2023","4.2 out of 5 stars"
"32","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Ifatiko","Product came on time and well packaged.....and for the little time i have used it, it seems to be pretty accurate, it may take you a little time to get used to reading it and getting it on the right setting but just take some time and fiddle with it and really look at the readings and you would get it.....points to note.... you won't see any movement on the light setting under normal lights, but under grow lights or outdoors you would see movement..........also the shaft is a bit huge so use carefully.........","Verified Purchase","Reviewed in the United States on 6 July 2023","4.0 out of 5 stars"
"33","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","TangoFoxtrot7","* The sunlight measuring function is not ""hours of sunlight per day"" as you might expect for a gardening meter, but rather an instantaneous photo-resistive measurement. In other words, if you expose the sensor to sunlight the needle goes up, and if you cover the sensor with your thumb the needle goes down. Not sure who this is useful for. Is there a population of people who cannot identify sunlit areas with their eyes, but who can read the meter with their eyes?* Real electronic pH meters need frequent calibration, so I have zero hope for the pH function.* The soil moisture sensing seems to work the same as any probe. In my opinion this is the only really useful function.","Verified Purchase","Reviewed in the United States on 27 September 2023","4.0 out of 5 stars"
"34","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","William H","The PH sensor which is my primary reason for buying is the bottom narrowest gauge on the meter which is not the easiest to read.  The moisture and fertility gauges are easy to view. The light sensor works just fine as well, but it's not really needed unless possibly for inside or under artificial light. It is pretty easy to see if the sun is shining on your plants. The instructions are ok but the print is pretty small. And watch for the little 2"" square piece of sandpaper to scratch the tip to get the PH meter to work.","Verified Purchase","Reviewed in the United States on 19 May 2023","3.0 out of 5 stars"
"35","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Amazon Customer","This meter measures how much light intensity you have, soil Ph, moisture level and nutrient level.  After using it for a few weeks I think it is pretty accurate as the meter responds after I water or fertilize my plants.","Verified Purchase","Reviewed in the United States on 9 December 2023","4.0 out of 5 stars"
"36","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Tony Jefferies","I bought this for indoors, but the results are different when I compare it with a professional instrument I use outside. Under a rose bush: one told me the soil was acidic; the other (the pro instrument) that it was alkaline. I went with the latter and amended the soil which turned out to be correct.","Verified Purchase","Reviewed in Canada on 22 September 2023","5.0 out of 5 stars"
"37","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","DMD","Better as a moisture meter.  Not the best in measuring/reading PH balance.  It is sturdier than the last one I had that broke.","Verified Purchase","Reviewed in the United States on 6 September 2023","3.0 out of 5 stars"
"38","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Carol","Print very tiny, hard to see","Verified Purchase","Reviewed in the United States on 27 September 2023","4.0 out of 5 stars"
"39","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Angela Sorrentino","I bought this tool mostly to use for testing how wet the soil is for my potted vegetable plants, and it definitely works for this (and is accurate). I love it because the soil on top often looks very dry but underneath is still plenty wet, so this tool is great for knowing when to water! As far as pH and nutrient functions, I have no measure to compare this with so I cannot say how accurate it is, but the dial does move in different soils.","Verified Purchase","Reviewed in the United States on 18 May 2023","4.0 out of 5 stars"
"40","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Alan","I was going to try and contact them directly but my Malware went off like crazy so I came here to contact them but not sure howanyway today I tested 5 different soils for PH they all read the same then I made a high acidly soil and it has the same reading same with nutrient readings so I'm not sure if this was a bad one or defectivebut it doesn't work also it says if you Change settings and the meter does not move on ph and alkaline its normal  ???  also says do not use in water and when inserting it in soil to be careful of rocks will damage unit .","Verified Purchase","Reviewed in the United States on 1 February 2024","4.0 out of 5 stars"
"41","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Linda Holley","Easy to use","Verified Purchase","Reviewed in Canada on 1 September 2023","4.2 out of 5 stars"
"42","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Tim Young","These are great to have, My garden was really doing bad before I got this and helped me fix the Ph level before the season was too far in, saving my plants!. while the light meter and water meter are kinda redundant(they are still helpful though) for me the Nutrients and PH level are not so easy to determine without this feature. the PH in my garden was pretty alkaline and after adding some Garden supplements to correct it, the plants flourished. I highly recommend one of these.","Verified Purchase","Reviewed in the United States on 23 August 2023","4.0 out of 5 stars"
"43","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Leena A.","Working properly up to this stage","Verified Purchase","Reviewed in Canada on 30 July 2023","5.0 out of 5 stars"
"44","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Bessie L Padilla","Great tool and very reasonably priced. Works great it’s easy to use.","Verified Purchase","Reviewed in the United States on 19 December 2023","4.0 out of 5 stars"
"45","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Ryan M","Bought this item to keep track of watering schedule for plants. Tried it in one pot with freshly watered soil and another that was completely dry. Followed instructions and the needle on the meter did not move when placed in either pot. The item did not work from the start. I would go with a reputable brand instead.UPDATE: Company reached out promptly to correct the issue. I appreciate the quick response and eagerness to make right.","Verified Purchase","Reviewed in the United States on 6 April 2023","5.0 out of 5 stars"
"46","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","NorthEastern56","I haven't had a chance to try it extensively, but so far it looks good. I purchased specifically to measure the ph of the soil, as I have a rather acid one. It appears to work fine, and it shows also moisture, nutrients (I wonder how) and light. For 16 bucks it is worth the money","Verified Purchase","Reviewed in the United States on 24 May 2023","4.0 out of 5 stars"
"47","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Savanna Cherry","I’ve been dabbling in the plant world & realized how important pH levels are. I’ve read a lot of pH test kits but they are not very inexpensive so I found this.This thing is awesome!Each of my plants needs are different & this allows me to know what needs to be adjusted within a minute or two.Very pleased with this item & a bonus that the instructions it comes with also tells you the most common plants pH values!10/10 highly recommended to anyone who enjoys instant gratification!","Verified Purchase","Reviewed in the United States on 31 July 2023","4.0 out of 5 stars"
"48","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","john thomas","The unit was easy to use and read.  Simply stick it in the ground.  The display can be tilted up for easy reading.","Verified Purchase","Reviewed in the United States on 27 November 2023","5.0 out of 5 stars"
"49","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Michal","Only had it for a few days and I do not measure light, just nutrients, PH and moisture so I can't say anything about the light feature. But the other features work really well and my suspicions about my soil's PH and nutrient richness in different vessels were confirmed. I also watered a pot with new soil (which was a bit more alkaline that I'd like) with water containing a bit of vinegar and it sure showed the lower PH than the original. We have very hard water here so acidifying my soil is necessary for some plants.I finger-tested the moisture in the soil in different pots and then used the tester and all went well too, which is great. I also tried the tester in different pots that were fertilized on different occasions and the nutrient levels were as expect, especially the explosion of the dial when measuring nutrients in a bucket with soil and kitchen scraps :).So for now I'm very happy with my new tool. Thanks!","Verified Purchase","Reviewed in the United States on 9 December 2022","5.0 out of 5 stars"
"50","Gardening","[Upgraded] Soil Moisture Meter, 4-in-1 Soil pH Tester, Soil Moisture/Light/Nutrients/pH Meter for Gardening, Lawn, Farming, Indoor & Outdoor Plants Use, No Batteries Required","Sunny","Good product and seems to work, do not pull it holding disply area and instead pull out from spike/reader/sensor part","Verified Purchase","Reviewed in Canada on 31 May 2023","5.0 out of 5 stars"
